ID;ActivityIndex;AverageFriendsAge;FriendsAverageHasHighSchools;FriendsAverageHasJobs;LifeTime;MobileUsageAll;MobileUsageAndroid;MobileUsageIPad;MobileUsageIphone;MobileUsageWinPhone;NumberOfChildren;NumberOfCompanies;NumberOfFollowers;NumberOfFriends;NumberOfHighSchools;NumberOfRelatives;Relation;UseScreenName;INTEREST_acquaint_communic;INTEREST_acquaintances;INTEREST_active_rest;INTEREST_ad;INTEREST_animals;INTEREST_anime_hentai;INTEREST_architecture;INTEREST_art_design;INTEREST_beautiful_girls;INTEREST_beauty;INTEREST_books;INTEREST_business;INTEREST_cars;INTEREST_cartoons;INTEREST_caucasian;INTEREST_celebrities;INTEREST_children;INTEREST_cognitive;INTEREST_companies;INTEREST_computers;INTEREST_cookery;INTEREST_design;INTEREST_design_renovation;INTEREST_diets;INTEREST_do_yourself;INTEREST_electronics_electrappliances;INTEREST_entertainment;INTEREST_family_home;INTEREST_fashion;INTEREST_finance;INTEREST_fitness;INTEREST_football;INTEREST_foreign_lang;INTEREST_gadgets;INTEREST_games;INTEREST_geopolitics_economy;INTEREST_goods_services;INTEREST_hobbies;INTEREST_horoscope;INTEREST_horror;INTEREST_humour;INTEREST_images;INTEREST_insurance;INTEREST_interior;INTEREST_kazakhstan;INTEREST_landscape_design;INTEREST_literature_poetry;INTEREST_mass_media;INTEREST_mass_media_ad_PR;INTEREST_men_communities;INTEREST_mobile_internet;INTEREST_motivation;INTEREST_moto;INTEREST_movies;INTEREST_music;INTEREST_names;INTEREST_nature;INTEREST_nature_and_travel;INTEREST_nostalgia;INTEREST_other_services;INTEREST_parents_communities;INTEREST_philosophy_esoterics;INTEREST_photo;INTEREST_poetry;INTEREST_politics;INTEREST_professions;INTEREST_proposed_news;INTEREST_real_estate;INTEREST_regional_communities;INTEREST_relations;INTEREST_religion;INTEREST_rest;INTEREST_russia;INTEREST_science;INTEREST_science_education;INTEREST_shops;INTEREST_slimming;INTEREST_society;INTEREST_soft;INTEREST_softporno_porno;INTEREST_sport_and_health;INTEREST_sport_diet;INTEREST_sport_other;INTEREST_start_ups;INTEREST_tech_IT;INTEREST_technologies;INTEREST_thoughts_ideas;INTEREST_tourism;INTEREST_travel;INTEREST_TV;INTEREST_ukraine;INTEREST_video;INTEREST_way_of_life;INTEREST_wedding_communities;INTEREST_women_communities;INTEREST_workout;INTEREST_youth_communities
10026122;0.89;28;0.62925;0.17687;2961;0.775;0.1828;0;0;0;0;0;102;112;0;0;0;0;0;0;0.00520833333333;0.0104166666667;0;0;0;0.0677083333333;0.015625;0.0364583333333;0.00520833333333;0.03125;0;0;0;0.00520833333333;0;0.078125;0;0;0.015625;0.03125;0;0.0208333333333;0.00520833333333;0;0.0572916666667;0;0.03125;0.00520833333333;0.0104166666667;0;0;0;0;0;0.0104166666667;0.015625;0;0;0.0208333333333;0.0104166666667;0;0.0208333333333;0;0;0.0104166666667;0.00520833333333;0.0208333333333;0.0364583333333;0;0.0260416666667;0;0.0208333333333;0.0208333333333;0;0;0;0.00520833333333;0;0;0.00520833333333;0.00520833333333;0.00520833333333;0.00520833333333;0;0;0;0.0208333333333;0;0;0.0260416666667;0.0104166666667;0.00520833333333;0.0833333333333;0.0104166666667;0.015625;0.00520833333333;0;0;0.0364583333333;0.00520833333333;0;0;0;0;0.00520833333333;0;0;0.0104166666667;0;0;0.00520833333333;0;0.078125;0.00520833333333;0
39124462;1.97;25;0.79545;0.12121;2531;0.78914;0;0;0.97571;0;0;0;131;168;1;0;0;1;0;0;0;0.0230769230769;0;0;0;0.0461538461538;0;0;0.0307692307692;0;0;0;0;0.0769230769231;0.00769230769231;0.0307692307692;0.00769230769231;0;0.00769230769231;0;0;0;0;0;0.0538461538462;0.00769230769231;0;0;0;0;0.0615384615385;0;0;0;0.0307692307692;0;0;0;0.0384615384615;0.00769230769231;0;0;0;0;0.0538461538462;0;0.1;0.0153846153846;0;0;0;0.0153846153846;0.0230769230769;0;0;0.00769230769231;0;0;0;0.00769230769231;0.0384615384615;0.0230769230769;0;0;0;0;0.0461538461538;0;0;0;0.0153846153846;0.00769230769231;0.1;0.0153846153846;0;0;0;0;0;0;0;0;0;0;0.00769230769231;0.00769230769231;0.00769230769231;0.00769230769231;0;0.00769230769231;0.00769230769231;0;0.0153846153846;0;0.0384615384615
13478168;1.12;25;0.60143;0.19093;2898;0.83186;0;0;0.94326;0;0;0;435;133;1;0;0;1;0.025641025641;0;0.00854700854701;0.00854700854701;0.00854700854701;0;0;0.034188034188;0.034188034188;0.017094017094;0.00854700854701;0.017094017094;0;0;0;0.00854700854701;0;0.025641025641;0.00854700854701;0;0.00854700854701;0.00854700854701;0;0.00854700854701;0.00854700854701;0;0.034188034188;0;0.017094017094;0;0.00854700854701;0;0.00854700854701;0;0;0;0.034188034188;0.00854700854701;0.00854700854701;0;0.00854700854701;0.00854700854701;0;0.00854700854701;0;0;0.017094017094;0.00854700854701;0.025641025641;0.0512820512821;0;0.017094017094;0;0.00854700854701;0.017094017094;0;0;0.00854700854701;0;0.017094017094;0;0.034188034188;0.00854700854701;0.00854700854701;0;0;0.025641025641;0;0.0940170940171;0;0;0.025641025641;0.042735042735;0;0.034188034188;0.00854700854701;0.00854700854701;0;0;0;0.034188034188;0.00854700854701;0;0;0;0;0.00854700854701;0;0;0;0.00854700854701;0.00854700854701;0.025641025641;0;0.042735042735;0.00854700854701;0.00854700854701
1020642;2.78;29;0.54768;0.26158;3206;0.81984;0.99506;0;0;0;0;0;1;308;1;11;0;1;0.00826446280992;0;0;0.00826446280992;0.00826446280992;0;0;0.0413223140496;0;0;0;0.00826446280992;0.0165289256198;0;0;0.00826446280992;0;0.0330578512397;0;0;0.00826446280992;0.00826446280992;0;0;0;0.00826446280992;0.157024793388;0;0;0;0;0;0;0;0.00826446280992;0;0.0165289256198;0.00826446280992;0;0;0.0578512396694;0;0;0;0;0;0;0;0.0165289256198;0.0743801652893;0;0.00826446280992;0;0.0165289256198;0.123966942149;0;0;0.00826446280992;0;0.0165289256198;0;0.00826446280992;0.0330578512397;0;0;0.00826446280992;0.00826446280992;0;0.0826446280992;0;0;0.00826446280992;0.0413223140496;0;0.0413223140496;0;0;0.00826446280992;0;0.0495867768595;0;0;0;0;0.00826446280992;0.00826446280992;0;0;0;0.00826446280992;0;0;0.00826446280992;0;0.00826446280992;0;0
2414374;1.81;25;0.71429;0.13265;3120;0.92742;0;0;0.98261;0;0;0;20;76;1;0;0;1;0;0;0;0;0;0;0;0.0606060606061;0;0.030303030303;0.030303030303;0;0;0;0;0;0;0;0;0;0.030303030303;0;0;0;0;0;0;0;0.030303030303;0;0;0;0.0606060606061;0;0;0;0.151515151515;0.030303030303;0;0;0.030303030303;0.0606060606061;0;0;0;0;0.030303030303;0;0;0.030303030303;0;0;0;0;0;0;0;0;0;0.0909090909091;0;0;0;0;0;0;0;0;0.0909090909091;0;0;0.030303030303;0.030303030303;0;0.0606060606061;0.0606060606061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0606060606061;0;0
302349687;1.61;24;0.625;0.15625;367;0.92;0;0;0.47826;0;0;0;9;25;0;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19576645;1.15;32;0.59633;0.22018;2758;0.66667;0;0;0;0;0;0;21;103;1;0;0;0;0;0;0;0.0333333333333;0.0333333333333;0;0;0;0;0;0;0.0666666666667;0;0;0;0;0;0.0333333333333;0;0;0.0666666666667;0;0;0;0;0;0.0333333333333;0.0333333333333;0;0;0;0;0;0;0;0;0.0333333333333;0.0333333333333;0;0;0.0333333333333;0;0;0;0;0;0;0;0.0333333333333;0.0666666666667;0;0.0666666666667;0;0;0.0333333333333;0;0;0.0333333333333;0;0.0333333333333;0.0333333333333;0;0;0;0;0;0;0;0.0666666666667;0;0;0.0333333333333;0.0333333333333;0;0.0333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0666666666667;0;0.0666666666667
2926684;2.62;27;0.64591;0.2179;3101;0.96;0;0.23864;0.69318;0;0;0;31;226;1;16;0;0;0;0;0;0.00699300699301;0;0;0;0.125874125874;0.013986013986;0.00699300699301;0;0;0;0;0;0;0.00699300699301;0.0559440559441;0;0.00699300699301;0.013986013986;0.020979020979;0;0;0;0;0.0909090909091;0.027972027972;0;0;0;0;0.00699300699301;0;0;0;0.048951048951;0;0;0;0;0.020979020979;0;0.027972027972;0;0;0;0;0.00699300699301;0.041958041958;0;0;0;0.013986013986;0.041958041958;0;0;0.00699300699301;0;0.041958041958;0.00699300699301;0;0.0559440559441;0;0;0.00699300699301;0;0;0.0629370629371;0;0;0;0.027972027972;0;0.0699300699301;0.00699300699301;0;0.00699300699301;0.00699300699301;0.013986013986;0;0;0;0;0.013986013986;0.00699300699301;0;0;0.00699300699301;0.020979020979;0;0.013986013986;0;0.013986013986;0.020979020979;0;0
322874855;0.72;43;0.55556;0.33333;138;1;0;0;0;0;0;0;-;9;0;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
170366570;0.72;23;0.63636;0.09091;1468;0.3;0.77778;0;0;0;0;0;-;12;1;0;0;0;0.0105263157895;0;0;0.0105263157895;0;0.0210526315789;0;0.0315789473684;0;0.0210526315789;0;0;0.0105263157895;0;0;0.0105263157895;0;0.0315789473684;0.0105263157895;0;0;0;0;0;0;0;0.105263157895;0;0.0210526315789;0;0;0;0;0;0;0;0.0421052631579;0.0210526315789;0;0;0.0210526315789;0.0105263157895;0;0;0;0;0;0.0315789473684;0.0526315789474;0.0105263157895;0;0;0;0.0421052631579;0.0421052631579;0;0;0;0;0;0;0;0.0210526315789;0;0;0.0105263157895;0.0105263157895;0;0.189473684211;0;0;0.0210526315789;0.0736842105263;0;0.0315789473684;0.0315789473684;0;0.0105263157895;0;0;0;0;0;0;0;0;0;0;0;0;0.0105263157895;0;0;0;0.0210526315789;0;0.0105263157895
163304980;1.52;26;0.22981;0.27329;1534;0.87374;0.31792;0;0;0;0;0;225;141;0;3;0;1;0.014450867052;0.0028901734104;0.00867052023121;0.00578034682081;0.0028901734104;0.0028901734104;0;0.0260115606936;0;0.00578034682081;0;0;0.0028901734104;0;0;0.0202312138728;0;0.0173410404624;0.0028901734104;0;0;0.0028901734104;0;0;0;0;0.167630057803;0.0028901734104;0.0028901734104;0;0.0028901734104;0;0.00867052023121;0;0.0491329479769;0;0.0375722543353;0.0231213872832;0.014450867052;0.0028901734104;0.109826589595;0.00867052023121;0;0;0;0;0;0.0028901734104;0.028901734104;0.00578034682081;0;0;0;0;0.101156069364;0;0;0.00867052023121;0.00578034682081;0.0173410404624;0;0.0231213872832;0.014450867052;0;0;0.0028901734104;0.0115606936416;0.0028901734104;0.0375722543353;0;0.0028901734104;0.0317919075145;0.0173410404624;0;0.0317919075145;0.014450867052;0.0028901734104;0.00578034682081;0;0.0028901734104;0.014450867052;0.0028901734104;0;0;0;0.00578034682081;0;0;0.00578034682081;0.0028901734104;0;0.0028901734104;0.00867052023121;0.0028901734104;0.00578034682081;0.00578034682081;0.0231213872832
67175814;1.46;29;0.43023;0.24419;2280;0.81081;0.81667;0;0;0;0;0;8;76;0;1;1;0;0.0184049079755;0;0;0.0122699386503;0;0;0;0.0122699386503;0.00613496932515;0.0245398773006;0.00613496932515;0.0858895705521;0;0.00613496932515;0;0.00613496932515;0;0.0122699386503;0;0;0.0184049079755;0;0;0.0122699386503;0;0;0.0920245398773;0;0.0184049079755;0.0306748466258;0.0122699386503;0;0.0122699386503;0;0;0;0.0184049079755;0;0;0;0.079754601227;0.00613496932515;0;0;0;0;0.00613496932515;0.00613496932515;0.0245398773006;0.0245398773006;0;0.0490797546012;0;0.0736196319018;0;0;0;0;0;0.00613496932515;0;0.0245398773006;0.00613496932515;0;0;0.0122699386503;0.0184049079755;0;0.0306748466258;0;0;0;0.0122699386503;0;0.0245398773006;0.0122699386503;0.00613496932515;0.0122699386503;0;0;0.0368098159509;0.00613496932515;0;0.00613496932515;0;0;0;0;0;0.00613496932515;0;0.00613496932515;0.0245398773006;0;0.0552147239264;0.0122699386503;0.00613496932515
306871926;0.62;30;0.28378;0.24324;318;0.225;0.44444;0;0.22222;0;0;0;-;69;1;0;6;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1249779;2.18;29;0.56934;0.19708;3181;0.74752;0;0;0.88079;0;0;0;39;362;1;0;0;0;0.020618556701;0;0.0103092783505;0.00515463917526;0;0;0;0.0154639175258;0;0.0103092783505;0.00515463917526;0.020618556701;0.00515463917526;0.00515463917526;0;0.0567010309278;0;0.0154639175258;0.00515463917526;0;0.00515463917526;0;0;0;0.00515463917526;0;0.118556701031;0.00515463917526;0.0257731958763;0.00515463917526;0.00515463917526;0.00515463917526;0;0;0;0;0.0670103092784;0.00515463917526;0;0;0.0103092783505;0.0103092783505;0;0;0;0;0.00515463917526;0.00515463917526;0.0670103092784;0.0154639175258;0;0.0154639175258;0;0.020618556701;0.0824742268041;0;0;0;0;0.020618556701;0;0.0154639175258;0.00515463917526;0;0;0.0103092783505;0.020618556701;0;0.0567010309278;0;0;0.020618556701;0.020618556701;0.00515463917526;0.020618556701;0.0412371134021;0;0.0103092783505;0;0.00515463917526;0.020618556701;0;0.0103092783505;0;0;0;0;0;0;0.0103092783505;0;0;0.0154639175258;0.00515463917526;0.0154639175258;0;0.0154639175258
84908908;-;44;0.66667;0.66667;2160;1;0;0;0;0;0;0;4;-;1;0;0;0;0;0;0;0.0142857142857;0;0;0;0.0428571428571;0;0;0;0.0285714285714;0;0;0;0;0.0142857142857;0.0571428571429;0;0;0;0.0142857142857;0;0;0;0;0.1;0.0285714285714;0;0.0142857142857;0;0;0;0.0142857142857;0;0;0.0142857142857;0.0142857142857;0;0;0.0428571428571;0.0142857142857;0;0;0;0;0;0.0285714285714;0.0428571428571;0;0.0142857142857;0;0;0.0142857142857;0.0857142857143;0;0.0142857142857;0.0142857142857;0;0.0142857142857;0.0142857142857;0;0.0142857142857;0;0.0142857142857;0.0142857142857;0;0;0.0285714285714;0;0;0.0142857142857;0.0142857142857;0.0142857142857;0.0857142857143;0;0;0.0285714285714;0.0285714285714;0;0;0;0;0.0142857142857;0.0571428571429;0.0142857142857;0;0;0;0;0;0;0;0;0;0;0
1067730;1.57;26;0.76847;0.13793;3203;0.8211;0;0.01117;0.21229;0;0;0;33;143;1;1;0;1;0;0;0;0;0;0;0.0217391304348;0.0434782608696;0;0;0.0434782608696;0;0;0;0;0.0434782608696;0;0.108695652174;0;0;0;0;0;0;0;0;0.0652173913043;0;0.0217391304348;0;0;0;0;0;0;0;0.0217391304348;0.0217391304348;0;0;0.0652173913043;0.0217391304348;0;0;0;0;0.0652173913043;0.0434782608696;0.0869565217391;0;0;0;0;0.0217391304348;0.0217391304348;0;0;0;0.0217391304348;0;0;0;0;0.0217391304348;0;0;0;0;0;0;0;0.0217391304348;0;0.0434782608696;0.152173913043;0.0217391304348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334781991;3.9;22;0.42739;0.09129;67;0.99057;0;0;0.98095;0;0;0;-;208;0;0;0;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
613114;2.76;29;0.70336;0.26911;3250;0.83704;0;0.0118;0.9705;0;0;2;78;307;0;0;0;1;0;0;0;0;0;0;0;0.015873015873;0.015873015873;0.015873015873;0;0;0;0;0;0;0;0;0.015873015873;0;0.015873015873;0;0;0.015873015873;0;0;0.047619047619;0;0;0;0.0634920634921;0;0.015873015873;0;0;0;0.0634920634921;0.015873015873;0;0;0;0;0;0;0;0;0;0;0;0.047619047619;0;0;0.015873015873;0.031746031746;0.015873015873;0.015873015873;0;0;0;0.031746031746;0;0.015873015873;0.015873015873;0;0;0;0;0;0.047619047619;0;0.015873015873;0.015873015873;0.015873015873;0;0.015873015873;0.015873015873;0.047619047619;0.015873015873;0;0;0.190476190476;0.015873015873;0.031746031746;0;0;0;0;0;0;0;0;0;0;0;0.047619047619;0.031746031746;0
48725888;2.52;23;0.26485;0.14356;2430;0.67824;0.00341;0.03413;0.80887;0;0;0;61;334;0;3;0;1;0;0;0;0.00714285714286;0;0;0;0.0357142857143;0;0;0.0142857142857;0;0;0;0;0.00714285714286;0;0.0928571428571;0;0;0;0.0142857142857;0;0;0;0;0.135714285714;0.00714285714286;0.0142857142857;0;0;0;0.0142857142857;0;0.0142857142857;0;0.0214285714286;0.0214285714286;0;0;0;0.00714285714286;0;0;0;0;0.0214285714286;0;0.0142857142857;0;0;0;0;0.00714285714286;0.1;0;0;0;0.00714285714286;0.00714285714286;0.00714285714286;0.0142857142857;0.0142857142857;0.00714285714286;0;0;0;0;0.114285714286;0;0.0142857142857;0.0214285714286;0.0428571428571;0.0214285714286;0.128571428571;0.0142857142857;0;0.0142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00714285714286;0.0142857142857;0;0;0;0
141244574;2.38;27;0.54867;0.24779;1738;0.5627;0;0;0.44;0;0;0;53;200;0;2;0;1;0.00952380952381;0;0;0.0285714285714;0;0;0;0.00952380952381;0;0;0.0285714285714;0.00952380952381;0;0;0;0.0285714285714;0.00952380952381;0.0285714285714;0;0;0.0285714285714;0;0;0;0;0;0.0857142857143;0.00952380952381;0;0;0;0;0.00952380952381;0;0;0;0.0666666666667;0.0380952380952;0;0;0.00952380952381;0.00952380952381;0;0;0;0;0.0380952380952;0;0.0571428571429;0.0285714285714;0;0.00952380952381;0;0.00952380952381;0.0666666666667;0;0.00952380952381;0.00952380952381;0;0.047619047619;0;0;0;0.00952380952381;0;0;0.00952380952381;0;0.0761904761905;0;0;0.0380952380952;0.0380952380952;0.00952380952381;0.047619047619;0.0190476190476;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952380952381;0;0;0;0;0.0285714285714;0;0.0285714285714
1145320;1.72;31;0.69032;0.27097;3189;0.01948;0;0;0;0;0;0;25;154;1;0;0;0;0;0;0;0.0138888888889;0;0;0;0.0694444444444;0;0.0138888888889;0;0;0;0;0;0;0;0.0694444444444;0;0;0.0138888888889;0.0138888888889;0;0;0;0;0.0277777777778;0;0;0;0;0;0.0138888888889;0;0.0138888888889;0;0.0694444444444;0.0138888888889;0;0;0.0138888888889;0.0277777777778;0;0.0277777777778;0;0;0;0;0.0138888888889;0.0277777777778;0;0;0;0.0138888888889;0;0;0;0.0416666666667;0;0;0;0.0138888888889;0;0;0;0.0138888888889;0;0.0416666666667;0.111111111111;0;0;0.0138888888889;0.0555555555556;0;0.0833333333333;0.0138888888889;0;0.0138888888889;0;0;0;0;0;0;0;0;0.0138888888889;0.0138888888889;0.0416666666667;0;0;0;0.0138888888889;0;0.0416666666667;0;0.0138888888889
325081;1.12;29;0.74157;0.23596;3288;0;0;0;0;0;0;0;4;84;1;0;0;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2241135;1.42;31;0.71831;0.26761;3123;0.25;0;0;0;0;0;1;25;65;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0909090909091;0;0;0.0909090909091;0;0;0;0;0;0;0;0;0.0909090909091;0;0;0;0;0.181818181818;0;0;0;0;0;0;0;0;0;0;0;0.0909090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.181818181818;0;0;0.0909090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.181818181818;0;0
196209161;3.32;23;0.40444;0.15778;1199;0.73346;0.85965;0;0.14035;0;0;1;93;370;1;0;0;0;0.0139211136891;0;0;0.00232018561485;0;0.0092807424594;0;0.046403712297;0.0046403712297;0.0348027842227;0.0162412993039;0.00696055684455;0;0.00232018561485;0;0.0046403712297;0;0.0510440835267;0;0;0.0046403712297;0.0046403712297;0;0.0092807424594;0.00232018561485;0;0.129930394432;0.00232018561485;0.0371229698376;0;0.0046403712297;0;0.0092807424594;0;0.0139211136891;0;0.00696055684455;0;0.0092807424594;0;0.0348027842227;0.0208816705336;0;0.0046403712297;0;0;0.0232018561485;0.00232018561485;0.0092807424594;0.0208816705336;0;0.00696055684455;0;0.0556844547564;0.0208816705336;0;0;0.00696055684455;0;0;0.00232018561485;0.0185614849188;0.0162412993039;0.00696055684455;0;0.0046403712297;0.0139211136891;0;0.0371229698376;0;0;0.00232018561485;0.0092807424594;0.00696055684455;0.0672853828306;0.00696055684455;0.0046403712297;0.0046403712297;0;0.00232018561485;0.0139211136891;0.00232018561485;0;0;0;0;0.0092807424594;0;0.00696055684455;0.0255220417633;0;0.00232018561485;0.0092807424594;0;0.0580046403712;0.00232018561485;0.0324825986079
5363170;2.44;25;0.59631;0.15567;3038;0.86856;0;0.17211;0.78635;0;0;0;28;344;1;3;2;1;0;0;0;0.0181818181818;0;0;0;0.0272727272727;0.00909090909091;0;0.00909090909091;0.127272727273;0.00909090909091;0;0;0.0181818181818;0;0.0545454545455;0;0;0;0;0;0;0;0;0.0818181818182;0;0;0.0363636363636;0.00909090909091;0;0;0;0;0;0.00909090909091;0.00909090909091;0;0;0.00909090909091;0.0181818181818;0;0;0;0;0.00909090909091;0.0181818181818;0.0545454545455;0.0454545454545;0;0.0818181818182;0.00909090909091;0;0.0727272727273;0;0;0;0;0;0;0.0181818181818;0.00909090909091;0;0;0.00909090909091;0;0;0.0181818181818;0;0;0.00909090909091;0.00909090909091;0;0.0545454545455;0.00909090909091;0;0.00909090909091;0;0.0181818181818;0.0363636363636;0;0.00909090909091;0.00909090909091;0;0;0;0;0;0.00909090909091;0;0;0.0181818181818;0;0;0.0181818181818;0
20461110;1.25;24;0.70874;0.12621;2756;0.96694;0;0.00855;0.93162;0;0;0;89;82;2;4;0;0;0;0;0.012987012987;0;0;0;0.012987012987;0.038961038961;0;0.012987012987;0.012987012987;0;0;0;0;0.012987012987;0;0.0779220779221;0;0;0.038961038961;0;0;0;0;0;0.0649350649351;0;0.012987012987;0;0;0;0.025974025974;0;0;0;0.012987012987;0.025974025974;0;0;0.025974025974;0.012987012987;0;0.012987012987;0;0;0.012987012987;0.025974025974;0.038961038961;0.038961038961;0;0;0;0.025974025974;0.012987012987;0;0;0;0;0;0;0.012987012987;0;0;0;0.012987012987;0;0;0.0649350649351;0;0;0.038961038961;0.025974025974;0;0.103896103896;0.012987012987;0;0.012987012987;0;0;0.012987012987;0;0;0;0;0;0;0;0;0.012987012987;0;0.012987012987;0.012987012987;0;0.0519480519481;0.012987012987;0.025974025974
145696715;2.7;24;0.72755;0.14861;1691;0.81553;0;0.51587;0.48016;0;0;1;92;280;0;4;0;1;0.00847457627119;0;0.00847457627119;0;0;0;0;0.0254237288136;0;0.0169491525424;0;0;0;0;0;0;0.00847457627119;0.0254237288136;0;0;0.0338983050847;0.00847457627119;0;0.0169491525424;0.0169491525424;0;0.110169491525;0.00847457627119;0.0169491525424;0;0.0338983050847;0;0;0;0;0;0.0254237288136;0;0;0;0.00847457627119;0;0;0.00847457627119;0;0;0;0;0;0.0338983050847;0;0;0;0.0169491525424;0.0677966101695;0.00847457627119;0;0;0;0.0169491525424;0;0.0338983050847;0.00847457627119;0;0;0.0423728813559;0.00847457627119;0.00847457627119;0.0423728813559;0;0;0.0254237288136;0.0169491525424;0.0169491525424;0.0423728813559;0;0.00847457627119;0.0423728813559;0;0;0.0508474576271;0;0;0;0;0;0;0;0;0.0254237288136;0;0;0.0254237288136;0;0.0677966101695;0.00847457627119;0
135756;3.52;32;0.6129;0.49462;3335;0.65798;0.00743;0.16584;0.82178;0;0;8;482;420;1;2;7;1;0;0;0.0121580547112;0.00303951367781;0;0;0.00303951367781;0.0273556231003;0.00607902735562;0;0;0.00911854103343;0.00607902735562;0;0;0.00911854103343;0;0.0121580547112;0.00607902735562;0;0.00303951367781;0.00607902735562;0;0;0;0;0.09726443769;0;0;0.00303951367781;0.00303951367781;0.0243161094225;0;0;0.00911854103343;0;0.103343465046;0.0121580547112;0;0;0.00607902735562;0.0121580547112;0;0.00303951367781;0;0;0;0.0151975683891;0.0273556231003;0.0151975683891;0;0.00607902735562;0;0.0243161094225;0.0425531914894;0;0;0.00607902735562;0;0.048632218845;0;0.00303951367781;0.00303951367781;0;0;0.00303951367781;0;0.0243161094225;0.115501519757;0;0;0.0243161094225;0.0455927051672;0.00303951367781;0.0364741641337;0.0243161094225;0;0.00303951367781;0.00911854103343;0;0.0455927051672;0;0.0182370820669;0;0.00911854103343;0.0212765957447;0;0;0.00607902735562;0.0151975683891;0;0.00607902735562;0.00303951367781;0;0.00303951367781;0;0.0151975683891
316023518;-;28;0.77011;0.37931;118;0;0;0;0;0;0;0;3;73;1;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2176377;0.87;27;0.75049;0.2279;3126;0.65234;0.43114;0;0.49701;0;0;0;81;478;1;0;0;1;0;0;0;0.0192307692308;0;0;0;0.0769230769231;0;0.0192307692308;0;0;0;0;0;0;0;0.0384615384615;0;0;0;0;0.0384615384615;0;0;0;0.0769230769231;0.0576923076923;0.0576923076923;0;0;0;0;0;0;0;0.0576923076923;0;0;0;0.0192307692308;0.0384615384615;0;0.0192307692308;0;0;0;0;0.0192307692308;0;0;0;0;0.0384615384615;0;0;0.0192307692308;0.0192307692308;0;0.0384615384615;0;0;0.0192307692308;0;0;0;0;0;0.153846153846;0;0;0;0.0384615384615;0;0.0384615384615;0.0192307692308;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0384615384615;0;0;0;0.0192307692308;0.0192307692308;0;0
